P_th_plus_TS_House49,0.0,0.0
E_th_TS_House5,5.6071229,5.6071229
P_th_minus_TS_House5,0.0,0.0
P_th_plus_TS_House5,0.0,0.0
E_th_TS_House6,13.172385,13.172385
P_th_minus_TS_House6,0.0,0.0
P_th_plus_TS_House6,0.4368598,0.0
E_th_TS_House7,10.960735,10.960735
P_th_minus_TS_House7,0.0,0.0
P_th_plus_TS_House7,0.0,0.0
E_th_TS_House8,14.317639,14.317639
P_th_minus_TS_House8,0.0,0.0
P_th_plus_TS_House8,0.0,0.0
E_th_TS_House9,10.090171,10.090171
P_th_minus_TS_House9,0.0,0.0
P_th_plus_TS_House9,0.0,0.0
P_el_plus_pubgel,8.3390568,6.1000516
regularCost,0,0
irregularCost,0.0,0.0
